date,value1,value2,value3,value4,value5
2015-09-03,48087757.38331378,49297483.86287282,43854117.26169209,47015123.75787967,144634.69193611
2015-09-04,47043994.17909119,48435723.399673454,45845078.38007958,47664975.747034125,144634.69193611
2015-09-05,47508717.46803504,56686316.91439826,45892067.008095264,53189197.63527976,144634.69193611
2015-09-06,53251025.98432603,57136162.0838174,50544011.11855495,52278878.977937795,705812.8405154101
2015-09-07,52384649.378163755,55274243.91311038,50065050.58390657,51366150.24547547,705812.8405154101
2015-09-08,51715281.98544009,54469970.17168763,48677163.86820241,50473745.47323921,705812.8405154101
2015-09-09,50747152.20989898,54667946.78582857,48328918.594700895,51175421.39883425,705812.8405154101
2015-09-10,51480475.94449303,53455614.89808904,48736860.321466975,50717646.70713405,705812.8405154101
2015-09-11,51165236.093560725,52976050.538028255,48814444.35798575,50856657.4005816,705812.8405154101
2015-09-12,50581265.929630384,52788019.11222,48425416.90126124,50429539.32562182,705812.8405154101
2015-09-13,50444585.66018972,51693956.03380065,45857292.094549194,47759336.277285725,215800.82777858997
2015-09-14,47843011.599638805,49704048.80810716,45478487.95050393,47250802.944464594,215800.82777858997
2015-09-15,47336542.398128726,50443859.09735289,45028900.695668414,47974524.09672383,215800.82777858997
2015-09-16,47749896.24116276,51599594.90186398,45423890.01106719,49506204.26028282,215800.82777858997
2015-09-17,49293765.29739718,52079328.74312226,47387244.79685955,50170709.07512581,215800.82777858997
2015-09-18,50165628.7079584,54241333.29963784,48489549.71183871,50878237.69202989,215800.82777858997
2015-09-19,51072612.7876073,53204450.02962436,46898538.45382711,49483926.5362045,215800.82777858997
2015-09-20,49275827.7186519,54957805.418495215,47289126.1254338,51917001.485745214,452629.69361978
2015-09-21,52674120.13851476,55016401.93985367,48530844.33968474,50998853.34513039,452629.69361978
2015-09-22,51081478.04718824,53975198.90437185,47787029.972623594,50365032.915997885,452629.69361978
2015-09-23,50298742.32229262,52858201.934030496,47277709.6354662,50035653.2135619,452629.69361978
2015-09-24,49788570.9742948,52604631.76942777,46644039.1585312,50002246.5881398,452629.69361978
2015-09-25,49974716.270705804,51747708.02143703,46654306.90221354,49109177.73345801,452629.69361978
2015-09-26,48993176.65378454,51359780.29901732,47353394.27015724,49000645.89945551,452629.69361978
