date,value
2024-12-07T00:00,75.94
2024-12-07T08:00,63.65
2024-12-07T16:00,85.61
2024-12-08T00:00,82.27
2024-12-08T08:00,80.14
2024-12-08T16:00,80.84
2024-12-09T00:00,58.88
2024-12-09T08:00,19.26
2024-12-09T16:00,9.86
2024-12-10T00:00,12.03
2024-12-10T08:00,13.55
2024-12-10T16:00,13.43
2024-12-11T00:00,14.81
2024-12-11T08:00,10.39
2024-12-11T16:00,15.23
2024-12-12T00:00,15.57
2024-12-12T08:00,10.44
2024-12-12T16:00,13.9
2024-12-13T00:00,15.27
2024-12-13T08:00,17.5
2024-12-13T16:00,15.16
2024-12-14T00:00,12.88
2024-12-14T08:00,12.32
2024-12-14T16:00,13.82
2024-12-15T00:00,13.06
2024-12-15T08:00,15.54
2024-12-15T16:00,16.23
2024-12-16T00:00,15.48
2024-12-16T08:00,14.79
2024-12-16T16:00,16.95
2024-12-17T00:00,16.36
2024-12-17T08:00,16.38
2024-12-17T16:00,15.11
2024-12-18T00:00,11.88
2024-12-18T08:00,12.38
2024-12-18T16:00,11.46
2024-12-19T00:00,-13.17
2024-12-19T08:00,12.98
2024-12-19T16:00,-1.27
2024-12-20T00:00,5.83
2024-12-20T08:00,-22.65
2024-12-20T16:00,-3.35
2024-12-21T00:00,7.8
2024-12-21T08:00,-32.94
2024-12-21T16:00,-10.95
2024-12-22T00:00,6.47
2024-12-22T08:00,10.75
2024-12-22T16:00,12.61
2024-12-23T00:00,11.47
2024-12-23T08:00,11.46
2024-12-23T16:00,11.32
2024-12-24T00:00,12.53
2024-12-24T08:00,14.04
2024-12-24T16:00,12.64
2024-12-25T00:00,11.83
2024-12-25T08:00,12.04
2024-12-25T16:00,13.8
2024-12-26T00:00,12.29
2024-12-26T08:00,11.18
2024-12-26T16:00,9.49
2024-12-27T00:00,-5.12
2024-12-27T08:00,-0.3
2024-12-27T16:00,12.43
2024-12-28T00:00,12.68
2024-12-28T08:00,5.07
2024-12-28T16:00,12.27
2024-12-29T00:00,11.81
2024-12-29T08:00,10.88
2024-12-29T16:00,10.94
2024-12-30T00:00,11.54
2024-12-30T08:00,11.27
2024-12-30T16:00,10.96
2024-12-31T00:00,10.73
2024-12-31T08:00,-11.54
2024-12-31T16:00,-6.48
2025-01-01T00:00,0.13
2025-01-01T08:00,10.28
2025-01-01T16:00,14.73
2025-01-02T00:00,11.49
2025-01-02T08:00,11.09
2025-01-02T16:00,14.12
2025-01-03T00:00,14.1
2025-01-03T08:00,17.76
2025-01-03T16:00,17.71
2025-01-04T00:00,12.62
2025-01-04T08:00,11.54
2025-01-04T16:00,12.72
2025-01-05T00:00,13.05
2025-01-05T08:00,12.65
2025-01-05T16:00,12.27
2025-01-06T00:00,13.03
2025-01-06T08:00,13.62
2025-01-06T16:00,12.54
2025-01-07T00:00,12.74
2025-01-07T08:00,12.08
2025-01-07T16:00,10.47
2025-01-08T00:00,10.22
2025-01-08T08:00,-3.74
2025-01-08T16:00,-7.97
2025-01-09T00:00,9.27
2025-01-09T08:00,-2.84
2025-01-09T16:00,-13.21
2025-01-10T00:00,-0.72
2025-01-10T08:00,8.35
2025-01-10T16:00,3.37
2025-01-11T00:00,12.11
2025-01-11T08:00,11.11
2025-01-11T16:00,11.42
2025-01-12T00:00,10.61
2025-01-12T08:00,5.4
2025-01-12T16:00,10.87
2025-01-13T00:00,10.58
2025-01-13T08:00,-11.23
2025-01-13T16:00,-2.47
2025-01-14T00:00,4.91
2025-01-14T08:00,12.83
2025-01-14T16:00,13.3
2025-01-15T00:00,13.16
2025-01-15T08:00,13.59
2025-01-15T16:00,16.83
2025-01-16T00:00,13.86
2025-01-16T08:00,13.48
2025-01-16T16:00,11.91
2025-01-17T00:00,13.07
2025-01-17T08:00,11.42
2025-01-17T16:00,11.54
2025-01-18T00:00,12.14
2025-01-18T08:00,10.9
2025-01-18T16:00,10.29
2025-01-19T00:00,12.37
2025-01-19T08:00,13.42
2025-01-19T16:00,12.1
2025-01-20T00:00,12.25
2025-01-20T08:00,15.13
2025-01-20T16:00,11.77
2025-01-21T00:00,11.25
2025-01-21T08:00,6.83
2025-01-21T16:00,12.08
2025-01-22T00:00,3.74
2025-01-22T08:00,0.9
2025-01-22T16:00,9.91
2025-01-23T00:00,11.22
2025-01-23T08:00,11.65
2025-01-23T16:00,3.84
2025-01-24T00:00,10.84
2025-01-24T08:00,11.37
2025-01-24T16:00,11.26
2025-01-25T00:00,-2.3
2025-01-25T08:00,11.65
2025-01-25T16:00,10.13
2025-01-26T00:00,6.08
2025-01-26T08:00,4.72
2025-01-26T16:00,-2.66
2025-01-27T00:00,11.14
2025-01-27T08:00,-19.08
2025-01-27T16:00,5.55
2025-01-28T00:00,-6.47
2025-01-28T08:00,5.56
2025-01-28T16:00,9.76
2025-01-29T00:00,-4.15
2025-01-29T08:00,11.28
2025-01-29T16:00,10.09
2025-01-30T00:00,12.22
2025-01-30T08:00,11.99
2025-01-30T16:00,10.33
2025-01-31T00:00,7.44
2025-01-31T08:00,14.11
2025-01-31T16:00,-3.48
2025-02-01T00:00,2.68
2025-02-01T08:00,6.85
2025-02-01T16:00,-5.2
2025-02-02T00:00,0.38
2025-02-02T08:00,9.01
2025-02-02T16:00,-2.3
2025-02-03T00:00,-32.29
2025-02-03T08:00,-5.4
2025-02-03T16:00,-59.22
2025-02-04T00:00,-17.49
2025-02-04T08:00,-36.9
2025-02-04T16:00,0.96
2025-02-05T00:00,3.59
2025-02-05T08:00,-2.53
2025-02-05T16:00,9.88
2025-02-06T00:00,-3.16
2025-02-06T08:00,1.45
2025-02-06T16:00,3.35
2025-02-07T00:00,3.59
2025-02-07T08:00,-2.92
2025-02-07T16:00,6.82
2025-02-08T00:00,4.68
2025-02-08T08:00,-3.62
2025-02-08T16:00,11.29
2025-02-09T00:00,3.84
2025-02-09T08:00,4.63
2025-02-09T16:00,-2.41
2025-02-10T00:00,10.87
2025-02-10T08:00,10.9
2025-02-10T16:00,9.93
2025-02-11T00:00,9.98
2025-02-11T08:00,2.58
2025-02-11T16:00,-20.94
2025-02-12T00:00,-23.16
2025-02-12T08:00,-8.73
2025-02-12T16:00,10.07
2025-02-13T00:00,7.75
2025-02-13T08:00,4.02
2025-02-13T16:00,-1.26
2025-02-14T00:00,11.69
2025-02-14T08:00,10.84
2025-02-14T16:00,11.42
2025-02-15T00:00,11.2
2025-02-15T08:00,8.34
2025-02-15T16:00,-7.75
2025-02-16T00:00,-11.86
2025-02-16T08:00,-17.07
2025-02-16T16:00,-7.54
2025-02-17T00:00,-0.34
2025-02-17T08:00,10.04
2025-02-17T16:00,6.39
2025-02-18T00:00,8.97
2025-02-18T08:00,1.62
2025-02-18T16:00,2.6
2025-02-19T00:00,5.62
2025-02-19T08:00,-1.97
2025-02-19T16:00,4.62
2025-02-20T00:00,4.19
2025-02-20T08:00,10.25
2025-02-20T16:00,8.27
2025-02-21T00:00,6.55
2025-02-21T08:00,2.61
2025-02-21T16:00,4.12
2025-02-22T00:00,11.4
2025-02-22T08:00,9.48
2025-02-22T16:00,9.44
2025-02-23T00:00,1.23
2025-02-23T08:00,9.6
2025-02-23T16:00,-6.41
2025-02-24T00:00,-10.04
2025-02-24T08:00,1.14
2025-02-24T16:00,-2.51
2025-02-25T00:00,-29.92
2025-02-25T08:00,-10.83
2025-02-25T16:00,-8.59
2025-02-26T00:00,10.82
2025-02-26T08:00,10.3
2025-02-26T16:00,11.91
2025-02-27T00:00,11.76
2025-02-27T08:00,11.23
2025-02-27T16:00,10.6
2025-02-28T00:00,4.29
2025-02-28T08:00,11.36
2025-02-28T16:00,10.81
2025-03-01T00:00,0.75
2025-03-01T08:00,7.75
2025-03-01T16:00,-35.48
2025-03-02T00:00,10.86
2025-03-02T08:00,-4.71
2025-03-02T16:00,12.27
2025-03-03T00:00,9.36
2025-03-03T08:00,3.84
2025-03-03T16:00,7.63
2025-03-04T00:00,2.0
2025-03-04T08:00,-4.44
2025-03-04T16:00,-10.1
2025-03-05T00:00,-16.66
2025-03-05T08:00,2.8
2025-03-05T16:00,-28.79
2025-03-06T00:00,-11.47
2025-03-06T08:00,0.3
2025-03-06T16:00,-9.68
2025-03-07T00:00,-9.02
2025-03-07T08:00,29.06
2025-03-07T16:00,5.05
2025-03-08T00:00,2.11
2025-03-08T08:00,-0.39
2025-03-08T16:00,-1.31
2025-03-09T00:00,-4.14
2025-03-09T08:00,10.21
2025-03-09T16:00,4.85
2025-03-10T00:00,-4.35
2025-03-10T08:00,10.28
2025-03-10T16:00,6.96
2025-03-11T00:00,-1.03
2025-03-11T08:00,9.36
2025-03-11T16:00,-0.26
2025-03-12T00:00,-3.49
2025-03-12T08:00,-4.05
2025-03-12T16:00,2.05
2025-03-13T00:00,-9.84
2025-03-13T08:00,2.26
2025-03-13T16:00,8.62
2025-03-14T00:00,6.49
2025-03-14T08:00,9.5
2025-03-14T16:00,9.15
2025-03-15T00:00,4.76
2025-03-15T08:00,5.97
2025-03-15T16:00,6.93
2025-03-16T00:00,9.95
2025-03-16T08:00,-9.43
2025-03-16T16:00,-4.55
2025-03-17T00:00,10.67
2025-03-17T08:00,8.66
2025-03-17T16:00,10.7
2025-03-18T00:00,1.67
2025-03-18T08:00,2.8
2025-03-18T16:00,7.62
2025-03-19T00:00,9.22
2025-03-19T08:00,10.68
2025-03-19T16:00,10.45
2025-03-20T00:00,9.8
2025-03-20T08:00,4.45
2025-03-20T16:00,9.04
2025-03-21T00:00,-2.41
2025-03-21T08:00,-4.15
2025-03-21T16:00,5.36
2025-03-22T00:00,4.88
2025-03-22T08:00,0.59
2025-03-22T16:00,5.39
2025-03-23T00:00,6.47
2025-03-23T08:00,7.88
2025-03-23T16:00,7.76
2025-03-24T00:00,9.9
2025-03-24T08:00,10.59
2025-03-24T16:00,10.65
2025-03-25T00:00,10.17
2025-03-25T08:00,10.33
2025-03-25T16:00,10.63
2025-03-26T00:00,8.16
2025-03-26T08:00,4.77
2025-03-26T16:00,9.95
2025-03-27T00:00,8.46
2025-03-27T08:00,4.38
2025-03-27T16:00,10.27
2025-03-28T00:00,-1.83
2025-03-28T08:00,1.08
2025-03-28T16:00,0.4
2025-03-29T00:00,-1.43
2025-03-29T08:00,-0.29
2025-03-29T16:00,0.85
2025-03-30T00:00,0.98
2025-03-30T08:00,7.82
2025-03-30T16:00,4.63
2025-03-31T00:00,0.86
2025-03-31T08:00,3.94
2025-03-31T16:00,6.63
2025-04-01T00:00,6.69
2025-04-01T08:00,7.59
2025-04-01T16:00,8.95
2025-04-02T00:00,6.21
2025-04-02T08:00,6.89
2025-04-02T16:00,2.66
2025-04-03T00:00,-0.42
2025-04-03T08:00,-9.64
2025-04-03T16:00,4.38
2025-04-04T00:00,8.26
2025-04-04T08:00,7.97
2025-04-04T16:00,9.77
2025-04-05T00:00,9.01
2025-04-05T08:00,0.32
2025-04-05T16:00,9.33
2025-04-06T00:00,6.11
2025-04-06T08:00,2.51
2025-04-06T16:00,1.53
2025-04-07T00:00,5.87
2025-04-07T08:00,1.54
2025-04-07T16:00,-20.3
2025-04-08T00:00,-3.88
2025-04-08T08:00,-0.57
2025-04-08T16:00,4.43
2025-04-09T00:00,-12.78
2025-04-09T08:00,-1.02
2025-04-09T16:00,3.76
2025-04-10T00:00,3.56
2025-04-10T08:00,-4.47
2025-04-10T16:00,0.97
2025-04-11T00:00,5.1
2025-04-11T08:00,8.35
2025-04-11T16:00,-1.54
2025-04-12T00:00,1.64
2025-04-12T08:00,-0.94
2025-04-12T16:00,0.94
2025-04-13T00:00,2.23
2025-04-13T08:00,-1.59
2025-04-13T16:00,-0.75
2025-04-14T00:00,2.49
2025-04-14T08:00,1.66
2025-04-14T16:00,-11.14
2025-04-15T00:00,4.95
2025-04-15T08:00,-4.0
2025-04-15T16:00,5.12
2025-04-16T00:00,-8.76
2025-04-16T08:00,4.23
2025-04-16T16:00,9.25
2025-04-17T00:00,9.94
2025-04-17T08:00,5.44
2025-04-17T16:00,6.97
2025-04-18T00:00,8.97
2025-04-18T08:00,8.29
2025-04-18T16:00,5.73
2025-04-19T00:00,5.81
2025-04-19T08:00,3.85
2025-04-19T16:00,7.02
2025-04-20T00:00,7.67
2025-04-20T08:00,6.68
2025-04-20T16:00,10.14
2025-04-21T00:00,9.14
2025-04-21T08:00,10.32
2025-04-21T16:00,10.17
2025-04-22T00:00,9.41
2025-04-22T08:00,7.85
2025-04-22T16:00,8.46
2025-04-23T00:00,9.01
2025-04-23T08:00,5.81
2025-04-23T16:00,6.55
2025-04-24T00:00,7.36
2025-04-24T08:00,10.27
2025-04-24T16:00,10.38
2025-04-25T00:00,10.38
2025-04-25T08:00,17.84
2025-04-25T16:00,9.63
2025-04-26T00:00,5.05
2025-04-26T08:00,8.36
2025-04-26T16:00,17.93
2025-04-27T00:00,9.74
2025-04-27T08:00,11.88
2025-04-27T16:00,5.88
2025-04-28T00:00,7.63
2025-04-28T08:00,5.75
2025-04-28T16:00,10.27
2025-04-29T00:00,7.79
2025-04-29T08:00,6.46
2025-04-29T16:00,5.13
2025-04-30T00:00,6.22
2025-04-30T08:00,5.77
2025-04-30T16:00,10.15
2025-05-01T00:00,15.39
2025-05-01T08:00,9.12
2025-05-01T16:00,9.54
2025-05-02T00:00,10.12
2025-05-02T08:00,10.04
2025-05-02T16:00,8.31
2025-05-03T00:00,4.79
2025-05-03T08:00,6.9
2025-05-03T16:00,5.01
2025-05-04T00:00,5.44
2025-05-04T08:00,3.81
2025-05-04T16:00,5.04
2025-05-05T00:00,10.37
2025-05-05T08:00,5.65
2025-05-05T16:00,9.02
2025-05-06T00:00,8.9
2025-05-06T08:00,7.32
2025-05-06T16:00,8.01
2025-05-07T00:00,5.06
2025-05-07T08:00,5.32
2025-05-07T16:00,10.2
2025-05-08T00:00,8.74
2025-05-08T08:00,10.72
2025-05-08T16:00,10.79
2025-05-09T00:00,22.77
2025-05-09T08:00,19.43
2025-05-09T16:00,16.71
2025-05-10T00:00,30.56
2025-05-10T08:00,34.74
2025-05-10T16:00,24.91
2025-05-11T00:00,12.37
2025-05-11T08:00,22.54
2025-05-11T16:00,31.4
2025-05-12T00:00,35.65
2025-05-12T08:00,25.31
2025-05-12T16:00,35.93
2025-05-13T00:00,6.07
2025-05-13T08:00,23.99
2025-05-13T16:00,31.79
2025-05-14T00:00,28.15
2025-05-14T08:00,10.02
2025-05-14T16:00,8.52
2025-05-15T00:00,4.76
2025-05-15T08:00,9.3
2025-05-15T16:00,16.71
2025-05-16T00:00,29.9
2025-05-16T08:00,7.4
2025-05-16T16:00,8.41
2025-05-17T00:00,9.61
2025-05-17T08:00,4.22
2025-05-17T16:00,6.67
2025-05-18T00:00,9.45
2025-05-18T08:00,13.62
2025-05-18T16:00,15.33
2025-05-19T00:00,4.38
2025-05-19T08:00,6.84
2025-05-19T16:00,5.38
2025-05-20T00:00,9.07
2025-05-20T08:00,10.78
2025-05-20T16:00,21.24
2025-05-21T00:00,30.8
2025-05-21T08:00,28.8
2025-05-21T16:00,11.46
2025-05-22T00:00,11.34
2025-05-22T08:00,28.5
2025-05-22T16:00,23.53
2025-05-23T00:00,27.65
2025-05-23T08:00,17.98
2025-05-23T16:00,10.02
2025-05-24T00:00,5.59
2025-05-24T08:00,3.49
2025-05-24T16:00,15.21
2025-05-25T00:00,5.91
2025-05-25T08:00,3.46
2025-05-25T16:00,8.93
2025-05-26T00:00,7.37
2025-05-26T08:00,10.87
2025-05-26T16:00,9.72
2025-05-27T00:00,9.97
2025-05-27T08:00,13.47
2025-05-27T16:00,15.59
2025-05-28T00:00,10.34
2025-05-28T08:00,11.53
2025-05-28T16:00,14.89
2025-05-29T00:00,8.86
2025-05-29T08:00,13.84
2025-05-29T16:00,2.66
2025-05-30T00:00,4.93
2025-05-30T08:00,10.19
2025-05-30T16:00,5.21
2025-05-31T00:00,-2.31
2025-05-31T08:00,0.6
2025-05-31T16:00,6.53
2025-06-01T00:00,4.6
2025-06-01T08:00,7.25
2025-06-01T16:00,8.93
2025-06-02T00:00,4.13
2025-06-02T08:00,5.58
2025-06-02T16:00,9.95
2025-06-03T00:00,10.08
2025-06-03T08:00,9.91
2025-06-03T16:00,6.26
2025-06-04T00:00,9.97
2025-06-04T08:00,5.18
2025-06-04T16:00,4.75
2025-06-05T00:00,6.98
2025-06-05T08:00,6.88
2025-06-05T16:00,-0.63
2025-06-06T00:00,2.77
2025-06-06T08:00,5.97
2025-06-06T16:00,9.08
2025-06-07T00:00,9.47
2025-06-07T08:00,5.63
2025-06-07T16:00,9.63
2025-06-08T00:00,6.27
2025-06-08T08:00,7.0
2025-06-08T16:00,5.99
2025-06-09T00:00,4.81
2025-06-09T08:00,4.86
2025-06-09T16:00,9.09
2025-06-10T00:00,10.14
2025-06-10T08:00,10.26
2025-06-10T16:00,10.51
2025-06-11T00:00,11.18
2025-06-11T08:00,11.01
2025-06-11T16:00,8.68
2025-06-12T00:00,8.34
2025-06-12T08:00,3.7
2025-06-12T16:00,4.99
2025-06-13T00:00,1.09
2025-06-13T08:00,4.6
2025-06-13T16:00,7.27
2025-06-14T00:00,6.88
2025-06-14T08:00,8.53
2025-06-14T16:00,6.38
2025-06-15T00:00,8.42
2025-06-15T08:00,5.1
2025-06-15T16:00,4.42
2025-06-16T00:00,8.82
2025-06-16T08:00,6.37
2025-06-16T16:00,9.64
2025-06-17T00:00,5.51
2025-06-17T08:00,5.88
2025-06-17T16:00,8.38
2025-06-18T00:00,1.71
2025-06-18T08:00,3.5
2025-06-18T16:00,4.94
2025-06-19T00:00,3.62
2025-06-19T08:00,5.74
2025-06-19T16:00,8.17
2025-06-20T00:00,8.79
2025-06-20T08:00,4.98
2025-06-20T16:00,2.43
2025-06-21T00:00,8.42
2025-06-21T08:00,0.99
2025-06-21T16:00,6.82
2025-06-22T00:00,7.08
2025-06-22T08:00,3.71
2025-06-22T16:00,4.95
2025-06-23T00:00,3.6
2025-06-23T08:00,7.09
2025-06-23T16:00,5.37
2025-06-24T00:00,7.84
2025-06-24T08:00,8.19
2025-06-24T16:00,6.26
2025-06-25T00:00,9.21
2025-06-25T08:00,6.74
2025-06-25T16:00,2.32
2025-06-26T00:00,9.26
2025-06-26T08:00,8.23
2025-06-26T16:00,10.93
2025-06-27T00:00,7.32
2025-06-27T08:00,4.54
2025-06-27T16:00,5.61
2025-06-28T00:00,7.92
2025-06-28T08:00,5.11
2025-06-28T16:00,10.07
2025-06-29T00:00,10.55
2025-06-29T08:00,10.94
2025-06-29T16:00,10.64
2025-06-30T00:00,4.37
2025-06-30T08:00,5.14
2025-06-30T16:00,9.34
2025-07-01T00:00,6.71
2025-07-01T08:00,0.3
2025-07-01T16:00,-2.48
2025-07-02T00:00,7.14
2025-07-02T08:00,9.14
2025-07-02T16:00,9.31
2025-07-03T00:00,9.26
2025-07-03T08:00,6.11
2025-07-03T16:00,5.22
2025-07-04T00:00,-5.53
2025-07-04T08:00,1.49
2025-07-04T16:00,3.61
2025-07-05T00:00,3.73
2025-07-05T08:00,3.29
2025-07-05T16:00,4.65
2025-07-06T00:00,6.81
2025-07-06T08:00,7.6
2025-07-06T16:00,7.45
2025-07-07T00:00,5.99
2025-07-07T08:00,7.49
2025-07-07T16:00,6.23
2025-07-08T00:00,7.08
2025-07-08T08:00,4.46
2025-07-08T16:00,8.06
2025-07-09T00:00,4.82
2025-07-09T08:00,6.59
2025-07-09T16:00,8.29
2025-07-10T00:00,4.28
2025-07-10T08:00,7.19
2025-07-10T16:00,10.05
2025-07-11T00:00,11.81
2025-07-11T08:00,12.28
2025-07-11T16:00,12.95
2025-07-12T00:00,11.75
2025-07-12T08:00,11.21
2025-07-12T16:00,10.99
2025-07-13T00:00,11.74
2025-07-13T08:00,12.19
2025-07-13T16:00,12.6
2025-07-14T00:00,16.05
2025-07-14T08:00,12.76
2025-07-14T16:00,13.6
2025-07-15T00:00,13.58
2025-07-15T08:00,12.66
2025-07-15T16:00,12.66
2025-07-16T00:00,18.72
2025-07-16T08:00,23.96
2025-07-16T16:00,19.73
2025-07-17T00:00,17.34
2025-07-17T08:00,19.63
2025-07-17T16:00,22.5
2025-07-18T00:00,62.63
2025-07-18T08:00,54.55
2025-07-18T16:00,11.15
2025-07-19T00:00,14.5
2025-07-19T08:00,11.84
2025-07-19T16:00,15.99
2025-07-20T00:00,22.51
2025-07-20T08:00,28.16
2025-07-20T16:00,11.37
2025-07-21T00:00,31.53
2025-07-21T08:00,49.66
2025-07-21T16:00,49.28
2025-07-22T00:00,29.0
2025-07-22T08:00,39.01
2025-07-22T16:00,36.98
2025-07-23T00:00,41.74
2025-07-23T08:00,12.69
2025-07-23T16:00,11.98
2025-07-24T00:00,10.85
2025-07-24T08:00,10.2
2025-07-24T16:00,10.09
2025-07-25T00:00,10.72
2025-07-25T08:00,5.26
2025-07-25T16:00,2.49
2025-07-26T00:00,5.81
2025-07-26T08:00,7.53
2025-07-26T16:00,10.62
2025-07-27T00:00,12.0
2025-07-27T08:00,10.64
2025-07-27T16:00,12.2
2025-07-28T00:00,13.99
2025-07-28T08:00,14.02
2025-07-28T16:00,12.35
2025-07-29T00:00,11.34
2025-07-29T08:00,11.24
2025-07-29T16:00,11.0
2025-07-30T00:00,11.58
2025-07-30T08:00,10.04
2025-07-30T16:00,9.55
2025-07-31T00:00,6.33
2025-07-31T08:00,9.54
2025-07-31T16:00,1.74
2025-08-01T00:00,1.51
2025-08-01T08:00,1.52
2025-08-01T16:00,8.35
2025-08-02T00:00,4.59
2025-08-02T08:00,6.1
2025-08-02T16:00,5.27
2025-08-03T00:00,0.9
2025-08-03T08:00,-0.15
2025-08-03T16:00,3.73
2025-08-04T00:00,4.21
2025-08-04T08:00,6.08
2025-08-04T16:00,8.24
2025-08-05T00:00,3.97
2025-08-05T08:00,9.42
2025-08-05T16:00,10.32
2025-08-06T00:00,10.14
2025-08-06T08:00,8.77
2025-08-06T16:00,11.44
2025-08-07T00:00,9.98
2025-08-07T08:00,9.93
2025-08-07T16:00,11.11
2025-08-08T00:00,10.11
2025-08-08T08:00,11.58
2025-08-08T16:00,11.6
2025-08-09T00:00,11.8
2025-08-09T08:00,12.33
2025-08-09T16:00,10.4
2025-08-10T00:00,7.84
2025-08-10T08:00,10.47
2025-08-10T16:00,12.09
2025-08-11T00:00,16.22
2025-08-11T08:00,3.38
2025-08-11T16:00,5.61
2025-08-12T00:00,5.96
2025-08-12T08:00,8.16
2025-08-12T16:00,32.62
2025-08-13T00:00,29.1
2025-08-13T08:00,35.4
2025-08-13T16:00,41.26
2025-08-14T00:00,39.27
2025-08-14T08:00,10.38
2025-08-14T16:00,4.44
2025-08-15T00:00,5.74
2025-08-15T08:00,9.64
2025-08-15T16:00,6.65
2025-08-16T00:00,10.01
2025-08-16T08:00,10.09
2025-08-16T16:00,7.39
2025-08-17T00:00,10.92
2025-08-17T08:00,11.19
2025-08-17T16:00,10.5
2025-08-18T00:00,-1.82
