date,value1,value2,value3,value4,value5,value6
2024-06-24,51954.121009902214,,62960.130000000005,0.0,0.0,0.0
2024-07-01,51954.121009902214,,59307.505000000005,0.0,0.0,0.0
2024-07-08,51954.121009902214,,58371.555,0.0,0.0,0.0
2024-07-15,51954.121009902214,,64514.545,0.0,0.0,0.0
2024-07-22,51954.121009902214,,68241.83499999999,0.0,0.0,0.0
2024-07-29,51954.121009902214,,63218.41,0.0,0.0,0.0
2024-08-05,51954.121009902214,,58444.575,0.0,0.0,0.0
2024-08-12,51954.121009902214,,58605.82,0.0,0.0,0.0
2024-08-19,51954.121009902214,,61379.845,0.0,0.0,0.0
2024-08-26,51954.121009902214,,60818.415,0.0,0.0,0.0
2024-09-02,51954.121009902214,,56119.83,0.0,0.0,0.0
2024-09-09,51954.121009902214,,57039.555,0.0,0.0,0.0
2024-09-16,51954.121009902214,,61385.46,0.0,0.0,0.0
2024-09-23,51954.121009902214,,64626.075,0.0,0.0,0.0
2024-09-30,51954.121009902214,,64237.785,0.0,0.0,0.0
2024-10-07,51954.121009902214,,62857.69,0.0,0.0,0.0
2024-10-14,51954.121009902214,,65950.14499999999,0.0,0.0,0.0
2024-10-21,51954.121009902214,,68492.345,0.0,0.0,0.0
2024-10-28,51954.121009902214,,68361.045,0.0,0.0,0.0
2024-11-04,52475.16778844952,,74583.91,0.0,0.0,0.0
2024-11-11,63388.78850960457,,85135.45999999999,0.0,0.0,0.0
2024-11-18,70346.41065864412,,93911.675,0.0,0.0,0.0
2024-11-25,70618.1175927797,,97626.62,0.0,0.0,0.0
2024-12-02,71945.76533350174,,99239.89499999999,0.0,0.0,0.0
2024-12-09,73334.00480015155,,102792.87,0.0,0.0,0.0
2024-12-16,73334.00480015155,,99765.63500000001,0.0,0.0,0.0
2024-12-23,73334.00480015155,,94388.54999999999,0.0,0.0,0.0
2024-12-30,73334.00480015155,,95999.985,0.0,0.0,0.0
2025-01-06,73334.00480015155,,96435.185,0.0,0.0,0.0
2025-01-13,73334.00480015155,,97871.935,0.0,0.0,0.0
2025-01-20,74093.83442863736,,101912.79000000001,0.0,0.0,0.0
2025-01-27,74093.83442863736,,100130.305,0.0,0.0,0.0
2025-02-03,74093.83442863736,,97085.42000000001,0.0,0.0,0.0
2025-02-10,74093.83442863736,,96344.31,0.0,0.0,0.0
2025-02-17,74093.83442863736,,96233.55,0.0,0.0,0.0
2025-02-24,74093.83442863736,,95321.64,0.0,0.0,0.0
2025-03-03,74093.83442863736,,87544.20499999999,0.0,0.0,0.0
2025-03-10,74093.83442863736,,81697.075,0.0,0.0,0.0
2025-03-17,74093.83442863736,,84376.37,0.0,0.0,0.0
2025-03-24,74093.83442863736,,84268.35500000001,0.0,0.0,0.0
2025-03-31,74093.83442863736,,80392.695,0.0,0.0,0.0
2025-04-07,74093.83442863736,,81051.88,0.0,0.0,0.0
2025-04-14,74093.83442863736,,84436.04000000001,0.0,0.0,0.0
2025-04-21,74093.83442863736,,89459.735,0.0,0.0,0.0
2025-04-28,74093.83442863736,,94092.9,0.0,0.0,0.0
2025-05-05,74093.83442863736,,99256.91,0.0,0.0,0.0
2025-05-12,76721.59946189285,,105302.95999999999,0.0,0.0,0.0
2025-05-19,79780.79051570354,,107748.93,0.0,0.0,0.0
2025-05-26,80135.9909641332,,107354.76999999999,0.0,0.0,0.0
2025-06-02,80135.9909641332,,105739.73999999999,0.0,0.0,0.0
2025-06-09,80881.69148094789,,105708.405,0.0,0.0,0.0
2025-06-16,80881.69148094789,,103341.685,0.0,0.0,0.0
2025-06-23,80881.69148094789,,104709.05,0.0,0.0,0.0
2025-06-30,82466.56749461104,,108824.62,0.0,0.0,0.0
2025-07-07,87026.41374514994,,114167.515,0.0,0.0,0.0
2025-07-14,93420.92737063493,,118191.725,0.0,0.0,0.0
2025-07-21,93420.92737063493,,118381.775,0.0,0.0,0.0
2025-07-28,93420.92737063493,,116892.56,0.0,0.0,0.0
2025-08-04,93420.92737063493,,116794.07,0.0,0.0,0.0
2025-08-11,96293.59326237359,,118404.95999999999,0.0,0.0,0.0
2025-08-18,96293.59326237359,,115504.625,0.0,0.0,0.0
2025-08-25,96293.59326237359,,110917.76000000001,0.0,0.0,0.0
2025-09-01,96293.59326237359,,109730.305,0.0,0.0,0.0
2025-09-08,96293.59326237359,,113276.73999999999,0.0,0.0,0.0
2025-09-15,96293.59326237359,,115357.98499999999,0.0,0.0,0.0
2025-09-22,96293.59326237359,,113775.595,0.0,0.0,0.0
2025-09-29,96293.59326237359,,117876.295,0.0,0.0,0.0
2025-10-06,96293.59326237359,,119323.15,0.0,0.0,0.0
2025-10-13,96293.59326237359,,111919.11,0.0,0.0,0.0
2025-10-20,96293.59326237359,,111622.32,0.0,0.0,0.0
2025-10-27,96293.59326237359,,112563.535,0.0,0.0,0.0
2025-11-03,96293.59326237359,,107653.4,0.0,0.0,0.0
2025-11-10,,130735.46391347959,99502.775,0.0,1.0,1.0
2025-11-17,,120327.97252213163,90569.475,0.0,0.0,0.0
2025-11-24,,120327.97252213163,88618.15,0.0,0.0,0.0
2025-12-01,,120188.29504292662,90403.54000000001,0.0,0.0,0.0
2025-12-08,,120188.29504292662,89294.5,0.0,0.0,0.0
2025-12-15,,116295.55888477057,88416.065,0.0,0.0,0.0
2025-12-22,,115725.1439962935,88282.39499999999,0.0,0.0,0.0
2025-12-29,,115294.58159666415,89699.65,0.0,0.0,0.0
2026-01-05,,115294.58159666415,91191.855,0.0,0.0,0.0
2026-01-12,,115294.58159666415,92268.965,0.0,0.0,0.0
2026-01-19,,115294.58159666415,91620.495,0.0,0.0,0.0
