date,value1,value2,value3,value4,value5
2017-12-21,286413108817.3033,331458334960.102,248881565711.03052,288725628157.2827,14489145740.219107
2017-12-22,288960046041.6212,302305398413.29956,172876184748.23944,244377944206.17944,14489145740.219107
2017-12-23,243874633202.45544,297658135139.13916,230947886990.24768,266508014120.98605,14489145740.219107
2017-12-24,265090156734.74182,274610311293.4867,219323941969.29486,259715942506.85678,15533817880.506336
2017-12-25,257862502999.4921,283941810512.5353,237100554418.6814,259180861557.1961,15533817880.506336
2017-12-26,259361685108.31134,298787236715.4774,231399409720.69513,269948352224.72073,15533817880.506336
2017-12-27,270079099226.51352,293583501031.4457,241913666548.7473,266409569432.66934,15533817880.506336
2017-12-28,266672996529.04422,285193503816.3705,230279248745.2397,261658877226.7214,15533817880.506336
2017-12-29,261077803844.89603,316086485204.8345,246144857640.52924,292818588530.1105,15533817880.506336
2017-12-30,292751594533.0337,340881167025.8758,247993283431.7032,279175939030.2495,15533817880.506336
2017-12-31,281399222346.55164,326901833130.7805,259592486484.59637,303777216938.7452,20072919286.389343
2018-01-01,302912480320.4098,329032346372.7473,277482428308.8632,311766310436.32336,20072919286.389343
2018-01-02,311492365118.12305,381603159104.5486,277338864666.9818,340107535551.09717,20072919286.389343
2018-01-03,339130780903.25183,416987346882.0702,325393063286.0348,389941538149.7168,20072919286.389343
2018-01-04,389645991412.16895,454499308285.1715,346923525070.1166,390110571751.7998,20072919286.389343
